id,guid,name,katWasSum,latitude,longitude,einsAktiv,einsDeutschlandweit,ort,autoLfNr,refLfNrTraeger,validierung,einsKeineNeuenKlienten,einsGeoeffnetDurchgehend,einsGeoeffnetNachVereinbarung,neueKlientenApi,art,typ,strasse,hausnummer,zusatz,plz,fax,telefon,email,homePage,beschreibung,zielgruppen,oeffnungszeiten,arbeitszeiten,landkreis,kat_Verfuegbarkeit,quelle,modifiedBy,createdBy,Kat_Diagnosen,Kat_Konstellation,Kat_Kosten,Kat_PersonRolle,Kat_Sprache,Kat_Themen,Kat_Was,Kat_WasDetail,Kat_Zielgruppe,Kat_Ort,Öffnungszeiten_Montag,Öffnungszeiten_Dienstag,Öffnungszeiten_Mittwoch,Öffnungszeiten_Donnerstag,Öffnungszeiten_Freitag,Öffnungszeiten_Samstag,Öffnungszeiten_Sonntag,Themen,Kat_Haeufigkeit,Kat_Barriere,Kat_PersonAlter
8645,b8ddfc1f-c824-4764-8210-5b96b5521d84,Sozialpsychiatrischer Dienst Paderborn,Beratung,51.71516,8.73935,True,False,Paderborn,Angeb11036,F61984,updated mehr,False,False,False,,,,Aldegreverstraße,10-14,,33102,,05251 308-5360,gesundheitsamt@kreis-paderborn.de,https://www.kreis-paderborn.de/kreis_paderborn/buergerservice/lebenslagen/dienstleistungen/53-sozialpsychiatrischer-dienst.php,"Der Sozialpsychiatrische Dienst im Gesundheitsamt des Kreises Paderborn bietet psychisch Kranken, Suchtkranken und geistig behinderten Menschen sowie deren Angehörigen und mitbetroffenen Personen Beratung und Unterstützung an.",,,,Kreis Paderborn,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Sucht; Psychische Probleme,Beratung,Sozialpsychiatrische Dienste,Betroffene; Angehörige; Erwachsene,"Vor Ort; Online / Digital / Telefonisch; Bei Dir (""aufsuchend"")",08:30:00-12:30:00,08:30:00-12:30:00,08:30:00-12:30:00,08:30:00-12:30:00,08:30:00-12:30:00,Geschlossen,Geschlossen,,,,
8644,b48549a6-2394-44b1-8b43-28657bd7738b,Schwangerschafts(konflikt)beratung Paderborn,Beratung,51.71732385,8.746533759243697,True,False,Paderborn,Angeb11034,F11046,updated mehr,False,False,False,,,,Friedrichstraße,15,,33102,,05251 54018 35,wille@diakonie-pbhx.de,https://www.diakonie-pbhx.de/schwangerschafts-und-schwangerschaftskonfliktberatung/,"Unsere Schwangerenberatung bietet werdenden Eltern Unterstützung und Beratung in einer oft aufregenden und herausfordernden Phase ihres Lebens. Wir als Beratungsstelle sind Anlaufpunkte für schwangere Frauen, ihre Partner sowie auch für Familien, die vor wichtigen Entscheidungen stehen. Wir bieten verschiedene Formen der Unterstützung an, die auf die individuellen Bedürfnisse der Ratsuchenden zugeschnitten sind. Dazu gehört unter anderem auch die Schwangerschaftskonfliktberatung.",,,,Kreis Paderborn,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Psychische Probleme; Schwangerschaft,Beratung,Allgemeine Beratung,Betroffene; Frauen; Eltern,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,"Psychosoziale Beratung zur Pränataldiagnostik, Schwangerenberatung, Sexualberatung, Sozialberatung, Telefonische Beratung, Vertrauliche Geburt",,,
8665,d55c1419-e816-49e7-b650-c572cf243814,Allgemeine Sozialberatung Gütersloh,Beratung,51.901129850000004,8.374423828460456,True,False,Gütersloh,Angeb11057,F62007,updated mehr,False,False,True,,,,Unter den Ulmen,23,,33330,,Tel.: 05241- 961 85 13,m.ellwart@skf-guetersloh.de,https://www.skf-guetersloh.de/angebote/allgemeine-sozialberatung/,"Grundsätzlich können alle Menschen mit sozialen Problemen und Fragestellungen in die Beratung kommen. Die Beratung ist unabhängig von der Konfession, der Nationalität sowie dem Personenstand und Alter der Menschen.",,,,Kreis Gütersloh,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Psychische Probleme,Beratung,Allgemeine Beratung,Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
8656,9a975900-9dbb-4b0f-a0b7-f92f295e9201,"Ehe-, Familien- und Lebensberatung Büren",Beratung,51.550625499999995,8.557779999999998,True,False,Büren,Angeb11047,F61998,updated mehr,False,False,False,,,,Bruchstraße,9,,33142,,02951 9338822,eheberatung-paderborn@erzbistum-paderborn.de,https://www.unsere-beratungsstelle.de/beratungsstellen/bueren/,"Wir stehen Ihnen bei persönlichen, partnerschaftlichen und familiären Herausforderungen und Krisen zur Seite. Unsere Türen stehen allen Menschen offen, unabhängig von Glaubensrichtung, Herkunft oder Weltanschauung.",,,,Kreis Paderborn,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Psychische Probleme; Trennung/Scheidung; Ehe-/Familien-/Lebensberatung,Beratung,Allgemeine Beratung,Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
8671,8ed79535-6ddb-4c42-b300-4b1a1ee25f9e,Sucht- und Drogenberatungsstelle Gütersloh,Beratung,51.9083303,8.3715456343955,True,False,Gütersloh,Angeb11063,F62012,updated mehr,False,False,False,,,,Roonstraße,22,,33330,,05241 99407-0,suchtberatung@caritas-guetersloh.de,https://www.caritas-guetersloh.de/sucht-praevention-migration/sucht-und-drogenhilfe/beratung,"Wir unterstützen, motivieren, fördern und begleiten Selbstbetroffene und Angehörige auf ihrem Lebensweg im Zusammenhang mit Alkohol, Medikamenten, Drogen, Essstörungen oder Medienkonsum",,,,Kreis Gütersloh,,Dajeb,,,,Nur Du; In einer Gruppe,kostenlos,,Deutsch,Sucht; Psychische Probleme; Essstörung,Beratung,Allgemeine Beratung,Betroffene; Angehörige; Erwachsene,Vor Ort; Online / Digital / Telefonisch,09:00:00-17:30:00,09:00:00-17:30:00,09:00:00-17:30:00,09:00:00-17:30:00,09:00:00-14:00:00,Geschlossen,Geschlossen,,,,
8674,61799779-b7e7-4b88-b3ef-ada82f27893e,Elternberatung der Stadt Gütersloh,Beratung,51.904667,8.378954357389325,True,False,Gütersloh,Angeb11066,F62008,updated mehr,False,False,True,,,,Kirchstraße,10,,33330,,05241 82-2352,elternberatung-stadt@guetersloh.de,elternberatung-stadt@guetersloh.de,,,,,Kreis Gütersloh,,Dajeb,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme; Ehe-/Familien-/Lebensberatung; Schwangerschaft,Beratung,Allgemeine Beratung,Betroffene; Eltern,Vor Ort; Online / Digital / Telefonisch,08:30:00-12:00:00,Geschlossen,08:30:00-12:00:00,15:00:00-16:30:00,08:30:00-12:00:00,Geschlossen,Geschlossen,,,,
8675,912cfa5a-3c6f-413d-8974-3fb2e0918134,Fachstelle gegen sexualisierte Gewalt Gütersloh,Beratung,51.90618365,8.37597573077327,True,False,Gütersloh,Angeb11067,F62014,updated mehr,False,False,True,,,,Münsterstraße,17,,33330,,05241 25021,frauenberatung-gt@frauen4frauen.de,https://frauenberatung-fachstelle-guetersloh.de,"Die Frauenberatungsstelle und Fachstelle gegen sexualisierte Gewalt Gütersloh sind Einrichtungen von Frauen für Frauen. Die Mitarbeiterinnen entwickeln zusammen mit Ihnen unabhängig von religiösen und politischen Vorstellungen mögliche Lösungsschritte und begleiten Sie auf Ihrem Weg.Jede Frau ab 15 Jahren ist herzlich willkommen, egal welchen Alters oder Kultur, welcher Herkunft oder sexuellen Orientierung.",,"unsere telefonischen Sprechzeiten:Dienstag: von 10:00 bis 11:00 UhrMittwoch: von 14:00 bis 15:00 UhrDonnerstag: von 14:00 bis 15:00 UhrFreitag: von 10:00 bis 11:00 Uhr",,Kreis Gütersloh,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Psychische Probleme; Gewalt; Sexuelle Gewalt; Trennung/Scheidung,Beratung,Krisendienste; Allgemeine Beratung,Betroffene; Frauen,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
8684,c7aded9c-b1bb-47c2-b8e8-eef54fb33e66,Schwangerschaftsberatung Gütersloh,Beratung,51.901129850000004,8.374423828460456,True,False,Gütersloh,Angeb11076,F62016,updated mehr,False,False,False,,,,Unter den Ulmen,23,,33330,,05241- 961 85 11,a.raby@skf-guetersloh.de,https://www.skf-guetersloh.de/angebote/schwangerschafts-beratung/,"Eine Schwangerschaft löst viele Gefühle aus - Freude und Hoffnung, aber auch Ängste und Fragen.Wir beraten Schwangere, Mütter, Väter und Familien vor und während der Schwangerschaft und nach der Geburt bis zum dritten Lebensjahr des Kindes.",,,,Kreis Gütersloh,,Dajeb,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme; Schwangerschaft; Sexualität; Sternenkinder/Sterneneltern,Beratung,Allgemeine Beratung,Betroffene; Frauen; Eltern,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,"Online-Beratung (anonym und verschlüsselt), Schwangerenberatung, Sozialberatung, Vertrauliche Geburt",,,
8676,bb037714-296a-433f-94ad-769322149952,Frauenberatungsstelle Gütersloh,Beratung,51.90618365,8.37597573077327,True,False,Gütersloh,Angeb11068,F62014,updated mehr,False,False,False,,,,Münsterstraße,17,,33330,,05241 25021,frauenberatung-gt@frauen4frauen.de,https://frauenberatung-fachstelle-guetersloh.de/beratung/,"Welche Fragen, Überlegungen oder Probleme Sie auch immer bewegen, wir stehen Ihnen als Begleitung kostenfrei und vertraulich zur Seite.",,,,Kreis Gütersloh,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Psychische Probleme; Sexuelle Gewalt; Gewalt; Trennung/Scheidung,Beratung,Krisendienste; Allgemeine Beratung,Betroffene; Frauen,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
8681,1d6aa127-d0a8-4eeb-bc33-5403d0c5cbdc,"Beratung zu Partnerschaft, Sexualität, Familienplanung und Schwangerschaft, Pro Familia Gütersloh",Beratung,51.90874335,8.37460045093085,True,False,Gütersloh,Angeb11073,F61980,updated mehr,False,False,False,,,,Roonstraße,2,,33330,,05241 20450,guetersloh@profamilia.de,www.profamilia.de/guetersloh,"Beratung zu verschiedenen Themen: Schwangerschaft & Geburt, Schwangerschaftsabbruch, Sexual- und Partnerschaftsberatung, Sexualität und Behinderung, Verhütung und Familienplanung. Angeboten werden zudem sexualpädagogische Veranstaltungen in Schulen und weiteren Einrichtungen. Telefonsprechzeiten zur Terminvereinbarung: Mo 9-12, 15:30-19 Uhr, Di 9-12, Mi 11-13, Do 9-12, 15:30 - 19, Fr. 9-12.",,,,Kreis Gütersloh,,Dajeb,,,,Nur Du; In einer Gruppe,Es entstehen keine Kosten / kostenlos; Durch Dich,,Deutsch; Englisch; Französisch; Russisch,Schwangerschaft; Ehe-/Familien-/Lebensberatung; Trennung/Scheidung; Sternenkinder/Sterneneltern,Beratung,Allgemeine Beratung,Betroffene; Frauen; Erwachsene; Eltern,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
8668,5903db87-157b-4832-8a7a-adee07c47e0a,NischE - Hilfe für Familien mit psychischen Erkrankungen/Belastungen Gütersloh,Beratung,51.9102755,8.365686582279023,True,False,Gütersloh,Angeb11060,F62009,updated mehr,False,False,False,,,,Böhmerstraße,13,,33330,,05241 903550,sekretariat@awo-kinderschutzzentrum.de,https://www.awo-kinderschutzzentrum.de/nische,,,,,Kreis Gütersloh,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Psychische Probleme; Ehe-/Familien-/Lebensberatung,Beratung,Allgemeine Beratung,Betroffene; Angehörige; Jugendliche; Kinder; Eltern,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
8652,7e7776cc-718e-4016-bfd9-788bb739c9df,"Beratungsstelle für Eltern, Kinder und Jugendliche Büren",Beratung,51.550625499999995,8.557779999999998,True,False,Büren,Angeb11043,F61995,updated mehr,False,False,False,,,,Bruchstraße,9,,33142,,05251 889-1060,eb-bueren@caritas-pb.de,https://www.caritas-pb.de/kinder-jugend-familien/beratung-und-unterstuetzung-fuer-familien/beratungsstelle-fuer-eltern-kinder-und-jugendliche/beratung-fuer-eltern-und-familien/,"Es gibt Fragen zur Erziehung und Entwicklung Ihres Kindes? ie haben Probleme und Krisen im familiären Zusammenleben?Wir beraten Sie gerne bei allen Fragen, Sorgen und Problemen rund um Familie und Erziehung!",,,,Kreis Paderborn,,Dajeb,,,,In einer Gruppe,kostenlos,,Deutsch,Psychische Probleme; Trennung/Scheidung; Ehe-/Familien-/Lebensberatung,Beratung,Allgemeine Beratung,Betroffene; Kinder; Jugendliche; Eltern,Vor Ort,08:30:00-13:00:00,08:30:00-13:00:00,08:30:00-13:00:00,08:30:00-13:00:00,08:30:00-13:00:00,Geschlossen,Geschlossen,,,,
8648,35fe050d-0205-4dc6-b858-d26ce27cc28b,"Beratungsstelle für Eltern, Kinder und Jugendliche Schloß Neuhaus Paderborn",Beratung,51.744773699999996,8.711431095554877,True,False,Paderborn,Angeb11039,F11043,updated mehr,False,False,False,,,,Marstallstraße,5,,33104,,05254 889-1040,eb-neuhaus@caritas-pb.de,https://www.caritas-pb.de/kinder-jugend-familien/beratung-und-unterstuetzung-fuer-familien/beratungsstelle-fuer-eltern-kinder-und-jugendliche/beratung-fuer-eltern-und-familien/,"Es gibt Fragen zur Erziehung und Entwicklung Ihres Kindes? ie haben Probleme und Krisen im familiären Zusammenleben?Wir beraten Sie gerne bei allen Fragen, Sorgen und Problemen rund um Familie und Erziehung!",,,,Kreis Paderborn,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Psychische Probleme; Trennung/Scheidung; Ehe-/Familien-/Lebensberatung,Beratung,Allgemeine Beratung,Betroffene; Kinder; Jugendliche; Eltern,Vor Ort,08:30:00-13:00:00,08:30:00-13:00:00,08:30:00-13:00:00,08:30:00-13:00:00,08:30:00-13:00:00,Geschlossen,Geschlossen,,,,
8672,487f3ee8-296a-42a1-bbf0-37ecf5feb942,"Beratungsstelle für Familien, Kinder, Jugendliche und Eltern Gütersloh",Beratung,51.90444115,8.379967864449542,True,False,Gütersloh,Angeb11064,F14945,updated mehr,False,False,False,,,,Kirchstraße,16a,,33330,,05241 9867-4100,eb-gt@diakonie-guetersloh.de,https://www.deine-diakonie.de/beraten/kinder-jugendliche-familien,"Sie sind uns willkommen als Mutter und Vater, als Elternteil mit und ohne Sorgerecht, als Stiefeltern oder Pflegeeltern.Und ihr seid uns willkommen als Kinder, Jugendliche oder junge Erwachsene. Sie können und Ihr könnt allein oder gemeinsam in die Beratung kommen.Wichtig: Niemand erfährt von Ihrem bzw. eurem Anliegen – die Berater:innen unterliegen der Schweigepflicht",,,,Kreis Gütersloh,,Dajeb,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme; Ehe-/Familien-/Lebensberatung; Trennung/Scheidung; Gewalt; Tod/Trauer,Beratung,Allgemeine Beratung,Betroffene; Kinder; Jugendliche; Eltern; junge Erwachsene,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
8685,c3fb7af8-ac83-4c12-9bab-c14fa255e982,Beratung für Frauen mit sexualisierten Gewalterfahrungen Gütersloh,Beratung,51.90323905,8.375702979917582,True,False,Gütersloh,Angeb11077,F62017,updated mehr,False,False,True,,,,Unter den Ulmen,8,,33330,,05241 238289,info@trotzallem.de,https://www.trotzallem.de/beratung/,"Wir sind für Sie da, wenn:Sie sexualisierte Gewalt (sexuellen Missbrauch) in der Kindheit erlebt haben.Sie als Erwachsene Opfer einer (versuchten) Vergewaltigung wurden.Sie sexuellen Übergriffen ausgesetzt sind oder waren, zum Beispiel: in der Ehe/Partnerschaft, durch Ärzte/Therapeuten, am Arbeitsplatz/in der Ausbildung.",,,,Kreis Gütersloh,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Psychische Probleme; Sexuelle Gewalt,Beratung,Krisendienste; Allgemeine Beratung,Betroffene; Frauen,"Vor Ort; Online / Digital / Telefonisch; Bei Dir (""aufsuchend"")",Geschlossen,13:00:00-18:00:00,13:00:00-18:00:00,09:00:00-13:00:00,09:00:00-13:00:00,Geschlossen,Geschlossen,,,,
8703,aff6f9d8-3d65-4353-bb9c-6bdb6a4bfaa4,Frauenberatungsstelle Weimar,Beratung,50.9909106,11.324146266171915,True,False,Weimar,Angeb11095,F62029,updated mehr,False,False,False,,,,Schopenhauerstraße,21,,99423,,03643 871173,frauenhaus@frauenzentrum-weimar.de,https://frauenzentrum-weimar.de/frauenberatungsstelle,"Häusliche GewaltStalkingSozialrechtliche AnsprücheRechtliche Beratung und Begleitung bei Trennung/Scheidung/elterlicher Sorge/Umgang",,Beratungen bieten wir ohne Termin dienstags zwischen 14-17:30 Uhr an.,,,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Psychische Probleme; Gewalt; Sexuelle Gewalt; Trennung/Scheidung,Beratung,Allgemeine Beratung,Betroffene; Frauen,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
8694,eec40984-a8aa-42fe-8919-64367b7cafe7,Schwangerschaftskonflikt- und Schwangerenberatungsstelle Rheda-Wiedenbrück,Beratung,51.83937025,8.30078215668932,True,False,Rheda-Wiedenbrück,Angeb11086,F62023,updated mehr,False,False,False,,,,Hauptstraße,90,,33378,,05242 93117-4600,birgit.horst@diakonie-guetersloh.de,https://www.deine-diakonie.de/beraten/schwangerschaft,"Als anerkannte Schwangerschafts- und Schwangerschaftskonfliktberatungsstelle bieten wir hier umfassende Hilfen im Schwangerschaftskonflikt, beraten vor und nach einer Geburt (bis zu drei Jahren) und bei Fragen rund um Themen wie Sexualität, Partnerschaft, Familienplanung und Verhütung. ",,,,Kreis Gütersloh,,Dajeb,,,,Nur Du,Es entstehen keine Kosten / kostenlos,,Deutsch,Psychische Probleme; Sexualität; Schwangerschaft,Beratung,Allgemeine Beratung,Betroffene; Frauen; Eltern,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
8690,47550aa0-5b70-4cfd-9e0a-31955d6893bd,Suchtberatung Kreis Gütersloh,Beratung,51.9045537,8.349850851954198,True,False,Gütersloh,Angeb11082,F62021,updated mehr,False,False,False,,,,Herzebrocker Straße,140,,33334,,05241- 85 1689,suchtberatung@kreis-guetersloh.de,https://www.kreis-guetersloh.de/themen/gesundheit/beratung-information/sozialpsychiatrischer-dienst/,,,,,Kreis Gütersloh,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Sucht; Psychische Probleme,Beratung,Allgemeine Beratung,Betroffene; Angehörige; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
8691,d5f1de3c-1b27-4e62-964c-7df6e991a008,Drogenberatungsstelle Rheda-Wiedenbrück,Beratung,51.8419565,8.3161066003937,True,False,Rheda-Wiedenbrück,Angeb11083,F62022,updated mehr,False,False,False,,,,Bielefelder Straße,47,,33378,,05241 99407-0,suchtberatung@caritas-guetersloh.de,,,,,,Kreis Gütersloh,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Sucht; Psychische Probleme; Essstörung,Beratung,Allgemeine Beratung,Betroffene; Angehörige; Erwachsene,Vor Ort,09:00:00-17:30:00,09:00:00-17:30:00,09:00:00-17:30:00,09:00:00-17:30:00,09:00:00-14:00:00,Geschlossen,Geschlossen,,,,
8718,c3486f99-3846-4098-9796-f33df7cbd614,Frauenhaus Cottbus,"Beratung,Wohnen",51.758556299999995,14.31466945963994,True,False,Cottbus,Angeb11110,F64097,updated mehr,False,False,False,,,,Berliner Straße,54,,03046,, 0355 –712150,frauenhaus_cottbus@web.de,https://frauenhaus-cottbus.de,,,,,,,Dajeb,,,,In einer Gruppe; Nur Du,kostenlos,,Deutsch,Psychische Probleme; Schwangerschaft; Gewalt,Beratung; Wohnen,Krisendienste; Allgemeine Beratung; Besondere Wohnformen (stationär),Betroffene; Frauen,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
8726,b44497c4-b9da-4e59-aae2-0fc5478c042b,Allgemeine Soziale Beratung Cottbus,Beratung,51.7519675,14.33346116703165,True,False,Cottbus,Angeb11118,F64103,updated mehr,False,False,False,,,,Straße der Jugend,23,,03046,,0355 38003732,region.cottbus@caritas-goerlitz.de,https://www.caritas-goerlitz.de/angebote/allgemeine-soziale-beratung/allgemeine-soziale-beratung,,,,,,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Psychische Probleme,Beratung,Allgemeine Beratung,Betroffene; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
8725,61fcef09-e0ef-4421-8af9-f0b43c4452da,Sozialpsychiatrischer Dienst Cottbus,Beratung,51.766826723130414,14.32833689239432,True,False,Cottbus,Angeb11117,F64100,updated Kleinigkeiten,False,False,False,,,,Karl-Marx-Straße,69,,03044,,0355 612-3284,gesundheitsamt@cottbus.de,https://www.cottbus.de/stadtverwaltung/d31/gesundheit/psychosoziales/,"Bietet Beratung für Menschen mit psychischen Erkrankungen, für gerontopsychiatrisch erkrankte Menschen und für Menschen mit Suchterkrankungen.",,,,,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Psychische Probleme; Alter; Sucht,Beratung,Sozialpsychiatrische Dienste,Betroffene; Angehörige; Erwachsene; Senior*innen,"Vor Ort; Online / Digital / Telefonisch; Bei Dir (""aufsuchend"")",Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
8728,f7e7735c-1877-4b5c-841e-cc8d71f44938,"Beratungsstelle für Kinder, Jugendliche, Heranwachsende und Eltern nach einer Straftat Cottbus",Beratung,51.753438700000004,14.330308010017498,True,False,Cottbus,Angeb11120,F64105,updated mehr,False,False,False,,,,Marienstraße,27,,03046,,0355 4302382,kontakt@cottbuserjugendrechtshaus.de,https://www.cottbuserjugendrechtshaus.de/was-wir-anbieten.html,"Der Cottbuser Jugendrechtshaus e.V. ...versteht sich seit seiner Gründung 1998 als Anlaufstelle und Orientierungsstätte für junge Menschen. Die Schwerpunkte der Vereinsarbeit liegen auf der Vermittlung von rechtlichen und sozialen Kompetenzen als Basis zur Vermeidung von Straffälligkeit.",,,,,,Dajeb,,,,Nur Du; In einer Gruppe,kostenlos,,Deutsch,Psychische Probleme; Gewalt,Beratung,Allgemeine Beratung,Betroffene; Jugendliche; Kinder; junge Erwachsene; Eltern,Vor Ort,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
8729,2f24134c-0bf4-423c-b875-7df5d2eede1a,Suchtberatung Cottbus,"Beratung,Selbsthilfe",51.7519675,14.33346116703165,True,False,Cottbus,Angeb11121,F64106,updated mehr,False,False,False,,,,Straße der Jugend,23,,03046,,0355 38003761,alexander.lattig@caritas-goerlitz.de,https://www.caritas-goerlitz.de/angebote/sucht/sucht,"Wir sind dafür Menschen mit Suchtproblemen, Betroffene und Angehörige. Jeder kann zu uns kommen, der Probleme hat mit:AlkoholNikotinDrogenMedikamentenEssen/Nicht-Essenallem, was süchtig macht oder damit zusammenhängt",,,,,,Dajeb,,,,Nur Du; In einer Gruppe,kostenlos,,Deutsch,Sucht; Psychische Probleme; Essstörung,Selbsthilfe; Beratung,Selbsthilfegruppen und -projekte; Allgemeine Beratung,Betroffene; Angehörige; Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
8724,6533d1ef-c15e-41bd-9023-5976861a7555,Opferberatung Cottbus im Ärztehaus Nord,Beratung,51.774263950000005,14.342936003013165,True,False,Cottbus,Angeb11116,F64102,updated mehr,False,False,False,,,,Gerhart-Hauptmann-Straße,15,,03044,,0355 7296052,cottbus@opferhilfe-brandenburg.de,https://www.opferhilfe-brandenburg.de/kontakt/cottbus/,,,,,,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Psychische Probleme; Gewalt; Trauma,Beratung,Krisendienste; Allgemeine Beratung,Betroffene; Angehörige; Erwachsene; junge Erwachsene,Vor Ort; Online / Digital / Telefonisch,Geschlossen,10:00:00-12:00:00,Geschlossen,14:00:00-16:00:00,Geschlossen,Geschlossen,Geschlossen,"psychologische und psychotraumatologische Beratung, psychosoziale Prozessbegleitung, Videoberatung",,,
8727,8b4dacc3-b38a-4b51-b9a8-32e8b047a9e6,"Beratungsstelle für Familienplanung, Sexualität und Schwangerschaft, Schwangerschaftskonfliktberatung Cottbus",Beratung,51.7549676,14.34062527189181,True,False,Cottbus,Angeb11119,F64104,updated mehr,False,False,True,,,,Ostrower Damm,2,,03046,,0355 427771,schwangerenberatung@drk-cottbus.de,https://www.drk-cottbus.de/angebote/kinder-jugend-und-familie/schwangerschaftsberatung.html,"Das Angebot der Schwangerschaftsberatungsstellen innerhalb des Deutschen Roten Kreuzes richtet sich an Menschen, die sich grundsätzlich zu Fragen von Schwangerschaft, Familienplanung und Sexualaufklärung informieren möchten. Damit sich die Ratsuchenden in allen schwierigen persönlichen Fragen mitteilen können, unterliegt das Beratungsstellenpersonal der Schweigepflicht.",,,,,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Psychische Probleme; Schwangerschaft; Sexualität,Beratung,Allgemeine Beratung,Betroffene; Angehörige; Eltern; Frauen,Vor Ort; Online / Digital / Telefonisch,09:00:00-12:00:00,09:00:00-12:00:00,Geschlossen,09:00:00-12:00:00,Geschlossen,Geschlossen,Geschlossen,,,,
8722,6116b3b0-679a-4354-9790-fa1d21acb0de,Erziehungs- und Familienberatungsstelle Cottbus,Beratung,51.7636958,14.3400265,True,False,Cottbus,Angeb11114,F64101,updated mehr,False,False,False,,,,Am Spreeufer,14 / 15,,03044,,0355 4786120,erziehungsberatung@jhcb.de,https://jhcb.de/projekte/erziehungs-und-familienberatungsstelle/,,,,,,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Psychische Probleme; Schwangerschaft; Ehe-/Familien-/Lebensberatung; Flucht/Migration,Beratung,Allgemeine Beratung,Betroffene; Kinder; Jugendliche; junge Erwachsene; Eltern,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
8734,3c5f1785-314e-4ef5-953e-7886d2fe2aac,Sozialpsychologische Beratungsstelle für Schwangere und Familien Cottbus,Beratung,51.75867515,14.33272039014423,True,False,Cottbus,Angeb11126,F64108,updated mehr,False,False,False,,,,Am Turm,14,,03046,,0355 4947991,schwangerenberatung-cottbus@dfb-brandenburg.de,http://www.dfb-brandenburg.de,,,,,,,Dajeb,,,,Nur Du,kostenlos,,Deutsch,Psychische Probleme; Schwangerschaft,Beratung,Allgemeine Beratung,Betroffene; Frauen; Eltern,Vor Ort; Online / Digital / Telefonisch,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,Geschlossen,,,,
